Frame,Label,Confidence,X1,Y1,X2,Y2
501,player,0.8373647928237915,198,436,290,663
501,player,0.8311628103256226,426,284,535,473
501,player,0.8070500493049622,102,369,175,592
501,player,0.7773170471191406,43,200,113,409
501,player,0.757034957408905,877,248,952,404
501,net,0.4768213927745819,757,132,818,205
502,player,0.8873939514160156,328,424,450,646
502,player,0.8826726078987122,591,315,691,551
502,player,0.8608431220054626,57,493,158,720
502,player,0.8380159735679626,198,436,290,663
502,player,0.8363764882087708,426,283,534,473
502,player,0.8053041696548462,102,368,175,592
502,player,0.7719355225563049,44,200,114,409
502,player,0.7560306787490845,877,249,952,404
502,net,0.5893773436546326,756,132,816,205
503,player,0.8899582624435425,584,318,693,553
503,player,0.8840990662574768,319,422,439,648
503,player,0.870232880115509,41,489,148,720
503,player,0.8674832582473755,411,278,535,474
503,player,0.8013251423835754,879,246,955,421
503,player,0.7937657237052917,97,366,172,599
503,player,0.7805091738700867,188,437,259,660
503,player,0.7641580104827881,39,206,117,410
503,net,0.4945063591003418,756,132,817,206
504,player,0.8899096846580505,584,318,693,553
504,player,0.8844722509384155,319,422,440,648
504,player,0.8698074817657471,41,489,148,720
504,player,0.8682987093925476,411,279,535,473
504,player,0.8119981288909912,187,437,260,659
504,player,0.8022848963737488,879,246,955,422
504,player,0.7953040599822998,97,366,172,598
504,player,0.7679713368415833,40,206,116,411
504,net,0.30528172850608826,757,132,818,206
505,player,0.8859743475914001,20,484,150,720
505,player,0.8838906288146973,304,425,426,651
505,player,0.8834588527679443,575,320,693,553
505,player,0.8803756833076477,399,276,530,474
505,player,0.8084262013435364,174,433,247,657
505,player,0.7998126149177551,882,245,957,450
505,player,0.7854782938957214,28,212,105,411
505,player,0.7801870703697205,89,368,162,593
505,net,0.47917044162750244,756,132,816,206
506,player,0.8871944546699524,20,484,150,720
506,player,0.8852373361587524,303,425,428,651
506,player,0.882839560508728,574,319,693,552
506,player,0.8813040256500244,399,277,530,474
506,player,0.8140808343887329,174,433,247,658
506,player,0.8072989583015442,880,244,956,453
506,player,0.7889095544815063,28,212,107,411
506,player,0.7885728478431702,90,370,164,596
506,net,0.5220142006874084,755,132,816,206
507,player,0.9001135230064392,4,482,147,720
507,player,0.8874307870864868,567,322,693,552
507,player,0.8839218020439148,292,424,420,655
507,player,0.8821120858192444,394,277,524,477
507,player,0.8609382510185242,152,432,238,658
507,player,0.8494762182235718,889,242,958,452
507,player,0.8152269124984741,17,211,89,412
507,player,0.7825174331665039,85,369,165,600
507,net,0.4470410943031311,755,132,814,206
508,player,0.8998790979385376,4,482,147,720
508,player,0.88737952709198,567,322,693,552
508,player,0.8842105269432068,292,424,420,656
508,player,0.8825274705886841,394,277,524,478
508,player,0.8611064553260803,152,432,238,658
508,player,0.8505469560623169,889,242,958,452
508,player,0.8146692514419556,16,210,89,412
508,player,0.812671959400177,85,369,165,600
508,net,0.4626060724258423,755,132,814,206
509,player,0.895922064781189,564,325,690,551
509,player,0.8893346190452576,390,281,514,478
509,player,0.875313937664032,278,423,402,663
509,player,0.8460930585861206,892,241,963,456
509,player,0.8458278775215149,10,210,76,413
509,player,0.8438217043876648,154,425,230,659
509,player,0.7209430932998657,78,373,151,609
509,player,0.6237080097198486,3,494,136,720
509,net,0.6166929006576538,755,132,814,206
510,player,0.8960159420967102,564,325,690,551
510,player,0.8895211815834045,390,281,514,478
510,player,0.8755301237106323,278,423,402,663
510,player,0.847836434841156,155,425,230,659
510,player,0.845451831817627,10,210,76,413
510,player,0.8246393203735352,893,243,963,455
510,player,0.7710403800010681,77,371,151,610
510,net,0.6189777255058289,755,132,815,206
510,player,0.6145616769790649,3,492,136,720
511,player,0.8917811512947083,560,324,686,550
511,player,0.8855003714561462,266,426,382,663
511,player,0.8628517985343933,379,282,501,482
511,player,0.8479722738265991,3,482,125,720
511,player,0.8347447514533997,5,214,70,408
511,player,0.8243937492370605,895,241,967,454
511,player,0.8006676435470581,126,421,221,652
511,player,0.7342724800109863,64,371,130,612
511,net,0.5997461676597595,755,132,814,206
512,player,0.8913774490356445,560,324,686,550
512,player,0.8838887214660645,265,426,382,663
512,player,0.8663289546966553,379,283,501,481
512,player,0.8498247861862183,3,481,125,720
512,player,0.8391423225402832,4,214,70,409
512,player,0.816271960735321,895,241,968,453
512,player,0.7910637855529785,126,421,221,651
512,player,0.7421592473983765,63,371,131,612
512,net,0.5942601561546326,755,132,813,206
513,player,0.8942307829856873,555,325,682,549
513,player,0.8735963702201843,366,281,483,480
513,player,0.8397504091262817,251,428,352,664
513,player,0.8184892535209656,900,241,973,452
513,player,0.8082812428474426,4,211,66,410
513,player,0.7934024930000305,115,441,213,651
513,player,0.7931854724884033,3,463,110,719
513,player,0.6506916284561157,52,375,125,608
513,net,0.5756343603134155,755,132,813,206
514,player,0.8941686153411865,556,325,682,549
514,player,0.8710240721702576,366,281,483,480
514,player,0.8378889560699463,251,428,352,664
514,player,0.8158662915229797,900,242,973,452
514,player,0.8084471821784973,4,210,65,410
514,player,0.7946953177452087,114,441,213,651
514,player,0.793174147605896,3,463,110,719
514,player,0.6608695983886719,52,374,127,608
514,net,0.5849390625953674,755,132,812,206
515,player,0.8903178572654724,551,325,678,549
515,player,0.8883142471313477,236,432,331,668
515,player,0.8617428541183472,352,285,469,482
515,player,0.841298520565033,4,206,69,412
515,player,0.8359682559967041,120,414,203,650
515,player,0.7743493914604187,903,243,978,453
515,player,0.6959102749824524,57,373,108,614
515,net,0.5295546650886536,755,132,813,206
515,player,0.38552430272102356,82,411,119,673
516,player,0.8902490139007568,551,325,678,549
516,player,0.8884461522102356,236,432,331,668
516,player,0.8618317246437073,352,285,469,482
516,player,0.8409085869789124,4,206,69,412
516,player,0.8349194526672363,120,414,203,650
516,player,0.7723212838172913,903,242,977,453
516,player,0.6963222622871399,57,373,108,614
516,net,0.538006067276001,755,132,813,206
516,player,0.38790586590766907,82,411,119,674
517,player,0.87151700258255,542,320,666,544
517,player,0.866952657699585,221,431,323,667
517,player,0.8528379797935486,341,288,429,487
517,player,0.8358641266822815,1,206,65,414
517,player,0.8071545362472534,109,422,192,655
517,player,0.7751583456993103,904,248,974,464
517,net,0.5608258843421936,755,132,814,206
517,player,0.5411760807037354,64,412,110,661
517,player,0.46087849140167236,44,371,81,609
517,referee,0.42070886492729187,1258,353,1279,597
517,player,0.3904617726802826,46,373,99,611
518,player,0.872810423374176,542,321,666,546
518,player,0.8677093386650085,221,431,323,666
518,player,0.8562575578689575,341,288,432,487
518,player,0.8417164087295532,1,204,63,412
518,player,0.8088339567184448,109,421,193,653
518,player,0.796018660068512,904,248,974,464
518,player,0.5349557995796204,63,412,111,660
518,net,0.48348745703697205,755,132,814,206
518,player,0.468692421913147,43,368,91,610
519,player,0.8852872252464294,204,428,321,664
519,player,0.8848268389701843,538,319,658,543
519,player,0.8701372146606445,329,290,425,485
519,player,0.7739062905311584,101,418,177,645
519,player,0.7679626941680908,908,247,980,423
519,player,0.7550148963928223,3,204,57,420
519,player,0.7090332508087158,44,414,104,656
519,referee,0.7063277363777161,1248,358,1279,595
519,net,0.4169347882270813,755,132,813,205
520,player,0.8851842880249023,204,428,321,664
520,player,0.8850307464599609,538,319,658,543
520,player,0.869588315486908,329,290,425,485
520,player,0.7855398654937744,101,418,177,644
520,player,0.768189013004303,908,246,979,423
520,player,0.7596266269683838,3,204,56,420
520,player,0.7078160643577576,44,414,103,655
520,referee,0.6948719620704651,1248,358,1279,595
520,net,0.43280816078186035,755,132,814,205
521,player,0.880337119102478,188,423,314,659
521,player,0.8765417337417603,531,317,643,538
521,player,0.8612428903579712,316,288,423,481
521,player,0.7593650221824646,907,249,985,468
521,referee,0.7219716310501099,1245,359,1279,599
521,player,0.5579968094825745,1,244,53,422
521,net,0.55454421043396,755,132,813,205
521,player,0.524202823638916,60,411,150,623
521,referee,0.27142176032066345,3,239,53,416
522,player,0.8795032501220703,188,423,314,658
522,player,0.876645565032959,531,318,643,538
522,player,0.8618437647819519,316,288,423,481
522,player,0.7429254651069641,905,249,985,469
522,referee,0.7231758236885071,1245,359,1279,599
522,player,0.5816149711608887,1,245,53,419
522,player,0.5589830279350281,65,422,154,627
522,net,0.558409571647644,755,132,813,205
523,player,0.8793879151344299,303,290,420,476
523,player,0.8771251440048218,525,316,631,538
523,player,0.8581193089485168,172,423,307,660
523,player,0.7261753678321838,915,250,990,390
523,net,0.6592527031898499,754,132,813,206
523,player,0.6462317705154419,2,242,43,424
523,referee,0.5852847099304199,1241,358,1279,595
523,player,0.4199150800704956,35,412,134,652
524,player,0.879558801651001,303,289,420,476
524,player,0.8760800361633301,525,315,631,538
524,player,0.8517937660217285,171,421,307,659
524,player,0.7796262502670288,918,251,993,391
524,referee,0.6586549282073975,1240,358,1278,594
524,player,0.6438456773757935,2,244,44,425
524,net,0.6399619579315186,754,132,813,205
524,player,0.26667383313179016,51,428,133,629
525,player,0.8898162245750427,288,286,419,480
525,player,0.8881281018257141,159,421,296,659
525,player,0.8732885122299194,518,311,619,538
525,player,0.787725567817688,920,251,995,387
525,net,0.6918953061103821,754,132,812,205
525,referee,0.5673191547393799,1240,357,1278,590
525,player,0.4934639036655426,36,405,123,617
525,player,0.3125722110271454,25,422,92,649
526,player,0.8945236206054688,288,286,419,480
526,player,0.8881604671478271,159,421,297,659
526,player,0.8679010272026062,518,311,620,537
526,player,0.7960768938064575,922,251,995,387
526,net,0.6835246682167053,754,132,813,205
526,referee,0.5973677039146423,1240,357,1278,590
526,player,0.49069657921791077,36,403,123,617
526,referee,0.47934290766716003,167,153,237,325
526,player,0.3246762454509735,25,421,91,649
527,player,0.8853864669799805,142,421,286,669
527,player,0.8821327686309814,279,283,409,483
527,player,0.8533152937889099,514,308,609,540
527,referee,0.7902772426605225,1231,360,1276,584
527,net,0.7108966708183289,754,132,813,206
527,player,0.44120585918426514,924,250,997,383
527,player,0.3974106013774872,30,410,109,625
527,player,0.3220839500427246,918,248,1002,464
528,player,0.8852450847625732,142,421,286,668
528,player,0.8834187388420105,279,283,409,482
528,player,0.8532139658927917,514,308,608,540
528,referee,0.7936254739761353,1231,360,1276,584
528,net,0.716101884841919,754,132,813,206
528,player,0.473572313785553,924,250,998,383
528,player,0.4348829984664917,32,411,110,612
528,player,0.35310646891593933,1,425,57,650
528,player,0.2638157904148102,918,248,1003,463
529,player,0.8912737369537354,264,281,400,483
529,player,0.884750485420227,129,424,273,676
529,player,0.8663600087165833,505,310,596,537
529,referee,0.7617506384849548,1233,360,1277,583
529,player,0.749412477016449,23,372,96,608
529,net,0.6743272542953491,754,132,812,206
529,player,0.6308525800704956,929,250,1003,379
530,player,0.8910558223724365,264,281,400,483
530,player,0.882591724395752,128,423,274,674
530,player,0.8643622398376465,505,310,596,536
530,referee,0.7898638844490051,1233,360,1277,583
530,player,0.7816467881202698,23,372,95,609
530,player,0.6822308301925659,929,250,1003,379
530,net,0.6008706092834473,754,132,812,205
530,player,0.2690630257129669,0,421,48,651
531,player,0.8773663640022278,254,277,386,481
531,player,0.8760676383972168,115,429,261,680
531,player,0.8664283752441406,501,311,595,530
531,referee,0.7497297525405884,1218,357,1277,590
531,player,0.7353236079216003,18,378,88,609
531,player,0.6829670071601868,932,250,1002,377
531,player,0.4167145788669586,926,247,1007,463
531,net,0.3761431574821472,756,133,811,204
532,player,0.8778766989707947,254,277,387,481
532,player,0.8764902949333191,115,429,261,679
532,player,0.8645730018615723,501,311,595,529
532,referee,0.7499131560325623,1218,357,1277,590
532,player,0.7360422611236572,18,378,88,609
532,player,0.6736553907394409,932,251,1002,377
532,player,0.4259403944015503,926,248,1007,463
532,net,0.3784095346927643,756,133,811,204
533,player,0.8884102702140808,242,278,371,484
533,player,0.8817428946495056,493,312,593,534
533,player,0.8720740079879761,102,433,237,683
533,referee,0.8667835593223572,1210,361,1277,590
533,player,0.6607608795166016,9,361,80,634
533,player,0.6310111284255981,934,248,1003,371
533,net,0.5799462199211121,754,132,811,205
534,player,0.8890892863273621,241,278,371,484
534,player,0.88163822889328,493,312,593,533
534,player,0.871895968914032,102,433,238,683
534,referee,0.8665008544921875,1210,361,1277,590
534,player,0.6735044121742249,9,361,80,633
534,player,0.6208434104919434,935,249,1000,373
534,net,0.5840467214584351,754,132,811,205
535,player,0.8851736187934875,488,313,594,533
535,player,0.8741154670715332,231,283,353,487
535,player,0.8699266910552979,92,443,212,686
535,referee,0.8464035987854004,1206,357,1277,590
535,player,0.7328004837036133,9,364,83,638
535,net,0.6159526705741882,753,130,811,205
535,player,0.5492614507675171,937,249,1004,372
536,player,0.8855555057525635,488,314,593,533
536,player,0.8663253784179688,231,282,352,486
536,player,0.8612899780273438,91,443,209,686
536,referee,0.8401657342910767,1206,357,1277,586
536,player,0.7129448652267456,8,374,81,633
